name;train_test;label;img_size;min_pixel;max_pixel
C213ThinF_IMG_20151106_112252_cell_161.png;train;uninfected;(115, 145);0;199
C110P71ThinF_IMG_20150930_105729_cell_167.png;train;uninfected;(106, 106);0;221
C134P95ThinF_IMG_20151005_122331_cell_26.png;train;uninfected;(154, 148);0;216
C111P72ThinF_IMG_20150930_113003_cell_75.png;train;uninfected;(124, 145);0;233
C78P39ThinF_IMG_20150606_104426_cell_32.png;train;uninfected;(118, 130);0;218
C182P143NThinF_IMG_20151201_172524_cell_198.png;train;uninfected;(100, 106);0;193
C222ThinF_IMG_20151115_150728_cell_123.png;train;uninfected;(130, 130);0;204
C203ThinF_IMG_20151029_110105_cell_61.png;train;uninfected;(151, 151);0;227
C210ThinF_IMG_20151029_162934_cell_216.png;train;uninfected;(127, 136);0;206
C182P143NThinF_IMG_20151201_172257_cell_8.png;train;uninfected;(124, 121);0;195
C216ThinF_IMG_20151106_135337_cell_48.png;train;uninfected;(130, 139);0;210
C214ThinF_IMG_20151106_114611_cell_208.png;train;uninfected;(148, 151);0;211
C107P68ThinF_IMG_20150924_222630_cell_74.png;train;uninfected;(130, 124);0;219
C123P84ThinF_IMG_20151002_151143_cell_169.png;train;uninfected;(154, 127);0;208
C134P95ThinF_IMG_20151005_121048_cell_95.png;train;uninfected;(112, 118);0;218
C224ThinF_IMG_20151112_112834_cell_144.png;train;uninfected;(130, 133);0;206
C209ThinF_IMG_20151029_160927_cell_122.png;train;uninfected;(124, 115);0;214
C188P149ThinF_IMG_20151203_134449_cell_92.png;train;uninfected;(103, 148);0;202
C159P120ThinF_IMG_20151115_191301_cell_12.png;train;uninfected;(121, 118);0;211
C187P148NThinF_IMG_20151203_153036_cell_85.png;train;uninfected;(130, 127);0;208
C185P146ThinF_IMG_20151203_111121_cell_71.png;train;uninfected;(145, 127);0;201
C118P79ThinF_IMG_20151002_110834_cell_10.png;train;uninfected;(154, 139);0;228
C95P56ThinF_IMG_20150821_171631_cell_13.png;train;uninfected;(85, 130);0;190
C161P122ThinF_IMG_20151116_101722_cell_57.png;train;uninfected;(115, 112);0;197
C105P66ThinF_IMG_20150924_095633_cell_4.png;train;uninfected;(154, 154);0;225
C182P143NThinF_IMG_20151201_171950_cell_35.png;train;uninfected;(118, 175);0;200
C130P91ThinF_IMG_20151004_141825_cell_82.png;train;uninfected;(148, 151);0;220
C68P29N_ThinF_IMG_20150819_134712_cell_47.png;train;uninfected;(142, 217);0;234
C6NThinF_IMG_20150609_122832_cell_42.png;train;uninfected;(133, 115);0;235
C139P100ThinF_IMG_20151005_183601_cell_90.png;train;uninfected;(166, 178);0;227
C127P88ThinF_IMG_20151004_112004_cell_42.png;train;uninfected;(157, 109);0;224
C37BP2_thinF_IMG_20150620_133001a_cell_66.png;train;uninfected;(166, 139);0;232
C234ThinF_IMG_20151112_162909_cell_50.png;train;uninfected;(118, 124);0;200
C172P133ThinF_IMG_20151119_155343_cell_38.png;train;uninfected;(124, 130);0;201
C172P133ThinF_IMG_20151119_155343_cell_206.png;train;uninfected;(124, 139);0;209
C87P48ThinF_IMG_20150820_132327_cell_86.png;train;uninfected;(109, 103);0;208
C225ThinF_IMG_20151112_113953_cell_14.png;train;uninfected;(127, 124);0;203
C108P69ThinF_IMG_20150924_224909_cell_15.png;train;uninfected;(148, 130);0;224
C204ThinF_IMG_20151029_110627_cell_63.png;train;uninfected;(136, 133);0;209
C162P123ThinF_IMG_20151116_102751_cell_18.png;train;uninfected;(121, 130);0;188
C152P113ThinF_IMG_20151115_124032_cell_36.png;train;uninfected;(112, 91);0;209
C33P1thinF_IMG_20150619_121435a_cell_98.png;train;uninfected;(133, 118);0;241
C55P16thinF_IMG_20150728_121151_cell_88.png;train;uninfected;(115, 136);0;231
C174P135NThinF_IMG_20151127_135512_cell_98.png;train;uninfected;(136, 127);0;204
C188P149ThinF_IMG_20151203_134319_cell_72.png;train;uninfected;(133, 127);0;204
C122P83ThinF_IMG_20151002_145918_cell_6.png;train;uninfected;(181, 142);0;224
C93P54ThinF_IMG_20150821_162901_cell_203.png;train;uninfected;(103, 106);0;209
C163P124ThinF_IMG_20151116_110818_cell_180.png;train;uninfected;(148, 142);0;208
C183P144NThinF_IMG_20151201_223431_cell_63.png;train;uninfected;(109, 130);0;199
C218ThinF_IMG_20151106_144143_cell_91.png;train;uninfected;(154, 139);0;207
C147P108ThinF_IMG_20151115_092605_cell_132.png;train;uninfected;(136, 130);0;198
C180P141NThinF_IMG_20151201_163751_cell_82.png;train;uninfected;(145, 163);0;209
C231ThinF_IMG_20151112_153041_cell_6.png;train;uninfected;(157, 139);0;203
C128P89ThinF_IMG_20151004_131632_cell_65.png;train;uninfected;(151, 154);0;223
C148P109ThinF_IMG_20151115_112253_cell_122.png;train;uninfected;(139, 145);0;209
C127P88ThinF_IMG_20151004_112126_cell_76.png;train;uninfected;(139, 142);0;225
C214ThinF_IMG_20151106_114910_cell_147.png;train;uninfected;(133, 136);0;207
C165P126ThinF_IMG_20151117_171006_cell_37.png;train;uninfected;(136, 139);0;214
C154P115ThinF_IMG_20151115_141837_cell_142.png;train;uninfected;(103, 97);0;193
C125P86ThinF_IMG_20151004_101158_cell_28.png;train;uninfected;(160, 115);0;223
C110P71ThinF_IMG_20150930_110052_cell_54.png;train;uninfected;(115, 118);0;217
C225ThinF_IMG_20151112_113836_cell_18.png;train;uninfected;(121, 145);0;204
C102P63ThinF_IMG_20150918_161508_cell_101.png;train;uninfected;(148, 172);0;239
C137P98ThinF_IMG_20151005_160918_cell_22.png;train;uninfected;(121, 100);0;221
C238NThinF_IMG_20151207_114653_cell_126.png;train;uninfected;(148, 148);0;197
C169P130ThinF_IMG_20151119_143039_cell_121.png;train;uninfected;(118, 106);0;210
C134P95ThinF_IMG_20151005_122449_cell_98.png;train;uninfected;(139, 151);0;216
C211ThinF_IMG_20151029_164248_cell_112.png;train;uninfected;(148, 142);0;211
C205ThinF_IMG_20151106_151514_cell_117.png;train;uninfected;(121, 118);0;202
C89P50ThinF_IMG_20150820_163728_cell_78.png;train;uninfected;(166, 142);0;218
C110P71ThinF_IMG_20150930_105559_cell_45.png;train;uninfected;(121, 106);0;221
C99P60ThinF_IMG_20150918_140900_cell_44.png;train;uninfected;(94, 91);0;226
C113P74ThinF_IMG_20150930_134751_cell_57.png;train;uninfected;(139, 139);0;223
C7NthinF_IMG_20150611_104510_cell_63.png;train;uninfected;(103, 118);0;218
C141P102ThinF_IMG_20151005_214208_cell_37.png;train;uninfected;(115, 142);0;223
C115P76ThinF_IMG_20150930_162038_cell_18.png;train;uninfected;(133, 130);0;222
C107P68ThinF_IMG_20150924_222415_cell_1.png;train;uninfected;(142, 124);0;226
C105P66ThinF_IMG_20150924_095716_cell_41.png;train;uninfected;(154, 151);0;218
C142P103ThinF_IMG_20151005_222255_cell_64.png;train;uninfected;(139, 130);0;217
C110P71ThinF_IMG_20150930_105319_cell_103.png;train;uninfected;(121, 118);0;214
C54P15thinF_IMG_20150728_102017_cell_98.png;train;uninfected;(136, 145);0;212
C74P35_ThinF_IMG_20150815_120957_cell_32.png;train;uninfected;(154, 139);0;223
C103P64ThinF_IMG_20150918_164553_cell_80.png;train;uninfected;(139, 148);0;228
C236ThinF_IMG_20151127_102516_cell_168.png;train;uninfected;(139, 133);0;204
C164P125ThinF_IMG_20151116_113550_cell_124.png;train;uninfected;(103, 112);0;205
C67P28N_ThinF_IMG_20150819_125901_cell_66.png;train;uninfected;(160, 166);0;219
C38P3thinF_original_IMG_20150621_112227_cell_186.png;train;uninfected;(145, 145);0;228
C231ThinF_IMG_20151112_153246_cell_152.png;train;uninfected;(115, 133);0;205
C223ThinF_IMG_20151112_104118_cell_261.png;train;uninfected;(103, 178);0;208
C47P8thinOriginalOlympusCX21_IMG_20150717_174222_cell_27.png;train;uninfected;(118, 115);0;217
C211ThinF_IMG_20151029_164451_cell_160.png;train;uninfected;(139, 142);0;203
C107P68ThinF_IMG_20150924_222415_cell_61.png;train;uninfected;(118, 139);0;229
C151P112ThinF_IMG_20151115_121942_cell_53.png;train;uninfected;(127, 109);0;222
C182P143NThinF_IMG_20151201_171836_cell_62.png;train;uninfected;(112, 127);0;194
C92P53ThinF_IMG_20150821_151646_cell_45.png;train;uninfected;(157, 184);0;231
C58P19thinF_IMG_20150802_122648_cell_151.png;train;uninfected;(142, 130);0;225
C109P70ThinF_IMG_20150930_103113_cell_136.png;train;uninfected;(172, 145);0;219
C181P142ThinF_IMG_20151127_160434_cell_28.png;train;uninfected;(121, 121);0;204
C108P69ThinF_IMG_20150924_223834_cell_44.png;train;uninfected;(151, 148);0;224
C149P110ThinF_IMG_20151115_114910_cell_40.png;train;uninfected;(130, 130);0;206
C229ThinF_IMG_20151112_144652_cell_83.png;train;uninfected;(130, 136);0;205
C235ThinF_IMG_20151112_165055_cell_238.png;train;uninfected;(115, 142);0;210
C6NThinF_IMG_20150609_122832_cell_95.png;train;uninfected;(148, 139);0;223
C220ThinF_IMG_20151106_154016_cell_222.png;train;uninfected;(142, 181);0;200
C180P141NThinF_IMG_20151201_163702_cell_115.png;train;uninfected;(148, 136);0;197
C67P28N_ThinF_IMG_20150819_125901_cell_72.png;train;uninfected;(160, 199);0;226
C227ThinF_IMG_20151112_135422_cell_31.png;train;uninfected;(148, 148);0;200
C142P103ThinF_IMG_20151005_221115_cell_23.png;train;uninfected;(121, 118);0;215
C216ThinF_IMG_20151106_135337_cell_8.png;train;uninfected;(133, 121);0;208
C117P78ThinF_IMG_20150930_215322_cell_31.png;train;uninfected;(148, 151);0;224
C127P88ThinF_IMG_20151004_112004_cell_95.png;train;uninfected;(127, 133);0;220
C221ThinF_IMG_20151106_155857_cell_85.png;train;uninfected;(118, 142);0;201
C241NThinF_IMG_20151207_124240_cell_149.png;train;uninfected;(136, 148);0;212
C189P150ThinF_IMG_20151203_141719_cell_5.png;train;uninfected;(85, 97);0;186
C155P116ThinF_IMG_20151115_143330_cell_102.png;train;uninfected;(166, 145);0;214
C126P87ThinF_IMG_20151004_105844_cell_17.png;train;uninfected;(112, 124);0;211
C170P131ThinF_IMG_20151119_120111_cell_235.png;train;uninfected;(118, 133);0;215
C99P60ThinF_IMG_20150918_141520_cell_22.png;train;uninfected;(148, 151);0;224
C107P68ThinF_IMG_20150924_221909_cell_61.png;train;uninfected;(133, 163);0;228
C230ThinF_IMG_20151112_150621_cell_71.png;train;uninfected;(133, 97);0;199
C206ThinF_IMG_20151029_140538_cell_278.png;train;uninfected;(154, 136);0;202
C69P30N_ThinF_IMG_20150819_135613_cell_83.png;train;uninfected;(142, 175);0;226
C75P36_ThinF_IMG_20150815_163225_cell_164.png;train;uninfected;(133, 130);0;228
C115P76ThinF_IMG_20150930_161825_cell_51.png;train;uninfected;(160, 148);0;230
C157P118ThinF_IMG_20151115_162818_cell_90.png;train;uninfected;(133, 124);0;213
C110P71ThinF_IMG_20150930_110052_cell_83.png;train;uninfected;(118, 130);0;216
C167P128ReThinF_IMG_20151201_110011_cell_52.png;train;uninfected;(142, 130);0;202
C174P135NThinF_IMG_20151127_135342_cell_106.png;train;uninfected;(142, 121);0;206
C103P64ThinF_IMG_20150918_164331_cell_119.png;train;uninfected;(133, 112);0;229
C87P48ThinF_IMG_20150820_132327_cell_122.png;train;uninfected;(172, 109);0;222
C206ThinF_IMG_20151029_140917_cell_131.png;train;uninfected;(139, 178);0;206
C114P75ThinF_IMG_20150930_151150_cell_111.png;train;uninfected;(127, 136);0;223
C146P107ThinF_IMG_20151018_140044_cell_134.png;train;uninfected;(103, 160);0;200
C91P52ThinF_IMG_20150821_124739_cell_76.png;train;uninfected;(106, 157);0;225
C90P51ThinF_IMG_20150821_115056_cell_113.png;train;uninfected;(130, 148);0;227
C145P106ThinF_IMG_20151016_155051_cell_142.png;train;uninfected;(118, 115);0;205
C105P66ThinF_IMG_20150924_100655_cell_93.png;train;uninfected;(151, 166);0;206
C60P21thinF_IMG_20150804_113602_cell_1.png;train;uninfected;(109, 118);0;224
C172P133ThinF_IMG_20151119_155019_cell_146.png;train;uninfected;(130, 136);0;208
C129P90ThinF_IMG_20151004_133329_cell_86.png;train;uninfected;(139, 136);0;221
C107P68ThinF_IMG_20150924_222630_cell_151.png;train;uninfected;(145, 133);0;226
C103P64ThinF_IMG_20150918_165016_cell_92.png;train;uninfected;(136, 136);0;226
C234ThinF_IMG_20151112_162843_cell_195.png;train;uninfected;(145, 136);0;210
C182P143NThinF_IMG_20151201_172057_cell_39.png;train;uninfected;(88, 88);0;187
C84P45ThinF_IMG_20150818_104156_cell_76.png;train;uninfected;(133, 124);0;224
C100P61ThinF_IMG_20150918_150041_cell_47.png;train;uninfected;(145, 145);0;224
C106P67ThinF_IMG_20150924_104044_cell_90.png;train;uninfected;(157, 139);0;225
C91P52ThinF_IMG_20150821_125423_cell_2.png;train;uninfected;(136, 121);0;229
C182P143NThinF_IMG_20151201_171950_cell_166.png;train;uninfected;(73, 70);0;188
C95P56ThinF_IMG_20150821_172607_cell_27.png;train;uninfected;(118, 115);0;223
C48P9thinF_IMG_20150721_160406_cell_168.png;train;uninfected;(118, 118);0;222
C218ThinF_IMG_20151106_144143_cell_170.png;train;uninfected;(124, 145);0;205
C231ThinF_IMG_20151112_153106_cell_131.png;train;uninfected;(115, 127);0;206
C99P60ThinF_IMG_20150918_141129_cell_20.png;train;uninfected;(160, 166);0;227
C33P1thinF_IMG_20150619_121411a_cell_114.png;train;uninfected;(133, 127);0;255
C81P42ThinF_IMG_20150817_115942_cell_44.png;train;uninfected;(106, 127);0;208
C133P94ThinF_IMG_20151004_154158_cell_81.png;train;uninfected;(115, 103);0;214
C107P68ThinF_IMG_20150924_221632_cell_23.png;train;uninfected;(151, 154);0;219
C231ThinF_IMG_20151112_153106_cell_119.png;train;uninfected;(112, 127);0;207
C216ThinF_IMG_20151106_135653_cell_168.png;train;uninfected;(142, 148);0;211
C169P130ThinF_IMG_20151119_143212_cell_76.png;train;uninfected;(112, 109);0;208
C37BP2_thinF_IMG_20150620_132847a_cell_38.png;train;uninfected;(133, 124);0;245
C69P30N_ThinF_IMG_20150819_140143_cell_16.png;train;uninfected;(142, 145);0;221
C140P101ThinF_IMG_20151005_210309_cell_45.png;train;uninfected;(148, 127);0;229
C137P98ThinF_IMG_20151005_163218_cell_15.png;train;uninfected;(85, 109);0;218
C206ThinF_IMG_20151029_140917_cell_119.png;train;uninfected;(169, 178);0;204
C206ThinF_IMG_20151029_141047_cell_96.png;train;uninfected;(103, 139);0;196
C51AP12thinF_IMG_20150724_160140_cell_19.png;train;uninfected;(130, 130);0;218
C155P116ThinF_IMG_20151115_143156_cell_141.png;train;uninfected;(106, 142);0;214
C97P58ThinF_IMG_20150917_151903_cell_20.png;train;uninfected;(118, 202);0;232
C164P125ThinF_IMG_20151116_115112_cell_102.png;train;uninfected;(118, 109);0;197
C135P96ThinF_IMG_20151005_124204_cell_122.png;train;uninfected;(169, 139);0;218
C201ThinF_IMG_20150930_143544_cell_79.png;train;uninfected;(124, 121);0;231
C230ThinF_IMG_20151112_150730_cell_213.png;train;uninfected;(151, 115);0;216
C2NThinF_IMG_20150604_114631_cell_141.png;train;uninfected;(136, 124);0;225
C82P43ThinF_IMG_20150817_123500_cell_131.png;train;uninfected;(142, 121);0;223
C2NThinF_IMG_20150604_114815_cell_232.png;train;uninfected;(130, 130);0;224
C202ThinF_IMG_20151015_152701_cell_128.png;train;uninfected;(139, 127);0;208
C91P52ThinF_IMG_20150821_124739_cell_167.png;train;uninfected;(127, 151);0;222
C146P107ThinF_IMG_20151018_140342_cell_233.png;train;uninfected;(130, 166);0;202
C136P97ThinF_IMG_20151005_143329_cell_36.png;train;uninfected;(118, 118);0;218
C92P53ThinF_IMG_20150821_151722_cell_152.png;train;uninfected;(145, 172);0;237
C213ThinF_IMG_20151106_112252_cell_97.png;train;uninfected;(124, 142);0;213
C180P141NThinF_IMG_20151201_163751_cell_112.png;train;uninfected;(133, 166);0;207
C186P147NThinF_IMG_20151203_150222_cell_17.png;train;uninfected;(136, 130);0;202
C212ThinF_IMG_20151106_105437_cell_273.png;train;uninfected;(115, 115);0;204
C116P77ThinF_IMG_20150930_172112_cell_105.png;train;uninfected;(106, 133);0;209
C235ThinF_IMG_20151112_164723_cell_275.png;train;uninfected;(115, 121);0;203
C99P60ThinF_IMG_20150918_141314_cell_121.png;train;uninfected;(130, 127);0;233
C105P66ThinF_IMG_20150924_094944_cell_25.png;train;uninfected;(160, 166);0;222
C78P39ThinF_IMG_20150606_103459_cell_108.png;train;uninfected;(136, 136);0;222
C12NThinF_IMG_20150614_124212_cell_70.png;train;uninfected;(142, 121);0;248
C88P49ThinF_IMG_20150820_153042_cell_113.png;train;uninfected;(100, 85);0;210
C116P77ThinF_IMG_20150930_171635_cell_68.png;train;uninfected;(115, 109);0;222
C103P64ThinF_IMG_20150918_165510_cell_28.png;train;uninfected;(145, 151);0;230
C98P59ThinF_IMG_20150917_153938_cell_6.png;train;uninfected;(121, 139);0;221
C183P144NThinF_IMG_20151201_223208_cell_89.png;train;uninfected;(115, 118);0;206
C103P64ThinF_IMG_20150918_164553_cell_133.png;train;uninfected;(220, 175);0;233
C57P18thinF_IMG_20150729_110134_cell_140.png;train;uninfected;(127, 139);0;223
C224ThinF_IMG_20151112_112834_cell_12.png;train;uninfected;(133, 127);0;205
C202ThinF_IMG_20151015_152701_cell_114.png;train;uninfected;(127, 133);0;200
C12NThinF_IMG_20150614_124244_cell_21.png;train;uninfected;(136, 124);0;251
C48P9thinF_IMG_20150721_160406_cell_183.png;train;uninfected;(124, 121);0;230
C99P60ThinF_IMG_20150918_141314_cell_77.png;train;uninfected;(151, 148);0;236
C79P40ThinF_IMG_20150817_103139_cell_73.png;train;uninfected;(91, 100);0;198
C214ThinF_IMG_20151106_131748_cell_91.png;train;uninfected;(133, 151);0;204
C232ThinF_IMG_20151112_154211_cell_158.png;train;uninfected;(136, 121);0;201
C233ThinF_IMG_20151112_161119_cell_140.png;train;uninfected;(136, 163);0;207
C128P89ThinF_IMG_20151004_131129_cell_93.png;train;uninfected;(118, 127);0;221
C138P99ThinF_IMG_20151005_171332_cell_76.png;train;uninfected;(148, 133);0;225
C175P136NThinF_IMG_20151127_142009_cell_152.png;train;uninfected;(142, 145);0;204
C7NthinF_IMG_20150611_104404_cell_112.png;train;uninfected;(127, 127);0;214
C105P66ThinF_IMG_20150924_095913_cell_36.png;train;uninfected;(145, 151);0;225
C66P27N_ThinF_IMG_20150818_164754_cell_163.png;train;uninfected;(118, 112);0;221
C144P105ThinF_IMG_20151015_160529_cell_170.png;train;uninfected;(124, 139);0;199
C105P66ThinF_IMG_20150924_094944_cell_19.png;train;uninfected;(172, 178);0;220
C103P64ThinF_IMG_20150918_165510_cell_14.png;train;uninfected;(142, 142);0;232
C181P142ThinF_IMG_20151127_160650_cell_98.png;train;uninfected;(130, 124);0;193
C86P47ThinF_IMG_20150820_124025_cell_83.png;train;uninfected;(142, 121);0;231
C108P69ThinF_IMG_20150924_225004_cell_114.png;train;uninfected;(148, 166);0;229
C120P81ThinF_IMG_20151002_125443_cell_54.png;train;uninfected;(139, 142);0;230
C133P94ThinF_IMG_20151004_154158_cell_56.png;train;uninfected;(139, 145);0;217
C105P66ThinF_IMG_20150924_094800_cell_74.png;train;uninfected;(154, 130);0;225
C210ThinF_IMG_20151029_162439_cell_188.png;train;uninfected;(130, 133);0;203
C211ThinF_IMG_20151029_164033_cell_47.png;train;uninfected;(124, 124);0;201
C133P94ThinF_IMG_20151004_155331_cell_61.png;train;uninfected;(124, 136);0;225
C118P79ThinF_IMG_20151002_105125_cell_2.png;train;uninfected;(139, 142);0;228
C42P5thin_original_IMG_20150623_134751_cell_68.png;train;uninfected;(130, 142);0;223
C205ThinF_IMG_20151106_151800_cell_149.png;train;uninfected;(163, 109);0;209
C221ThinF_IMG_20151106_160653_cell_94.png;train;uninfected;(145, 136);0;208
C186P147NThinF_IMG_20151203_150322_cell_110.png;train;uninfected;(169, 121);0;199
C45P6ThinF_IMG_20151130_160409_cell_9.png;train;uninfected;(121, 112);0;199
C5NThinF_IMG_20150609_122108_cell_71.png;train;uninfected;(148, 118);0;229
C172P133ThinF_IMG_20151119_154936_cell_186.png;train;uninfected;(151, 121);0;217
C61P22N_ThinF_IMG_20150818_112811_cell_108.png;train;uninfected;(127, 139);0;228
C106P67ThinF_IMG_20150924_103245_cell_142.png;train;uninfected;(133, 118);0;221
C7NthinF_IMG_20150611_104609_cell_76.png;train;uninfected;(127, 109);0;226
C142P103ThinF_IMG_20151005_222255_cell_131.png;train;uninfected;(160, 145);0;226
C42P5thin_original_IMG_20150623_134426_cell_75.png;train;uninfected;(154, 133);0;223
C165P126ThinF_IMG_20151117_164432_cell_55.png;train;uninfected;(118, 130);0;206
C211ThinF_IMG_20151029_164218_cell_49.png;train;uninfected;(109, 151);0;209
C186P147NThinF_IMG_20151203_150859_cell_52.png;train;uninfected;(148, 127);0;200
C154P115ThinF_IMG_20151115_141621_cell_80.png;train;uninfected;(118, 130);0;200
C222ThinF_IMG_20151115_150925_cell_6.png;train;uninfected;(130, 121);0;212
C205ThinF_IMG_20151106_151622_cell_65.png;train;uninfected;(127, 136);0;204
C189P150ThinF_IMG_20151203_141809_cell_3.png;train;uninfected;(121, 91);0;193
C153P114ThinF_IMG_20151115_135911_cell_32.png;train;uninfected;(112, 130);0;222
C106P67ThinF_IMG_20150924_102413_cell_114.png;train;uninfected;(139, 133);0;225
C50P11thinF_IMG_20150724_120716_cell_135.png;train;uninfected;(109, 127);0;216
C124P85ThinF_IMG_20151002_154808_cell_40.png;train;uninfected;(154, 121);0;199
C59P20thinF_IMG_20150803_112858_cell_68.png;train;uninfected;(145, 121);0;228
C102P63ThinF_IMG_20150918_162051_cell_141.png;train;uninfected;(124, 139);0;234
C89P50ThinF_IMG_20150820_162153_cell_83.png;train;uninfected;(145, 184);0;218
C141P102ThinF_IMG_20151005_214615_cell_146.png;train;uninfected;(121, 115);0;225
C91P52ThinF_IMG_20150821_124504_cell_188.png;train;uninfected;(142, 175);0;227
C172P133ThinF_IMG_20151119_154936_cell_89.png;train;uninfected;(124, 121);0;211
C231ThinF_IMG_20151112_152234_cell_13.png;train;uninfected;(124, 124);0;194
C240ThinF_IMG_20151127_115247_cell_5.png;train;uninfected;(109, 106);0;206
C103P64ThinF_IMG_20150918_165510_cell_163.png;train;uninfected;(172, 169);0;229
C139P100ThinF_IMG_20151005_183521_cell_116.png;train;uninfected;(157, 133);0;226
C237ThinF_IMG_20151127_104954_cell_11.png;train;uninfected;(109, 112);0;210
C147P108ThinF_IMG_20151115_092900_cell_82.png;train;uninfected;(124, 130);0;203
C152P113ThinF_IMG_20151115_124032_cell_103.png;train;uninfected;(109, 121);0;212
C84P45ThinF_IMG_20150818_101257_cell_93.png;train;uninfected;(139, 136);0;223
C80P41ThinF_IMG_20150817_110608_cell_143.png;train;uninfected;(118, 136);0;199
C78P39ThinF_IMG_20150606_104936_cell_122.png;train;uninfected;(124, 127);0;217
C100P61ThinF_IMG_20150918_144823_cell_21.png;train;uninfected;(133, 172);0;227
C129P90ThinF_IMG_20151004_133921_cell_73.png;train;uninfected;(130, 139);0;227
C83P44ThinF_IMG_20150817_133355_cell_1.png;train;uninfected;(160, 148);0;226
C110P71ThinF_IMG_20150930_105925_cell_12.png;train;uninfected;(115, 127);0;215
C205ThinF_IMG_20151106_151800_cell_161.png;train;uninfected;(145, 115);0;209
C170P131ThinF_IMG_20151119_120150_cell_192.png;train;uninfected;(157, 106);0;214
C204ThinF_IMG_20151029_112502_cell_36.png;train;uninfected;(112, 127);0;199
C186P147NThinF_IMG_20151203_150322_cell_138.png;train;uninfected;(169, 181);0;198
C115P76ThinF_IMG_20150930_162038_cell_156.png;train;uninfected;(145, 145);0;221
C102P63ThinF_IMG_20150918_162511_cell_131.png;train;uninfected;(112, 136);0;233
C62P23N_ThinF_IMG_20150818_133211_cell_70.png;train;uninfected;(109, 124);0;229
C33P1thinF_IMG_20150619_121300a_cell_46.png;train;uninfected;(133, 121);0;254
C152P113ThinF_IMG_20151115_125038_cell_81.png;train;uninfected;(118, 124);0;216
C113P74ThinF_IMG_20150930_140646_cell_147.png;train;uninfected;(88, 88);0;205
C166P127ThinF_IMG_20151117_193235_cell_30.png;train;uninfected;(121, 130);0;194
C179P140ThinF_IMG_20151127_153453_cell_165.png;train;uninfected;(121, 124);0;198
C92P53ThinF_IMG_20150821_150718_cell_155.png;train;uninfected;(169, 172);0;240
C225ThinF_IMG_20151112_113803_cell_29.png;train;uninfected;(124, 163);0;203
C207ThinF_IMG_20151029_143952_cell_230.png;train;uninfected;(121, 112);0;200
C229ThinF_IMG_20151112_144147_cell_46.png;train;uninfected;(118, 115);0;210
C93P54ThinF_IMG_20150821_162901_cell_30.png;train;uninfected;(124, 115);0;221
C164P125ThinF_IMG_20151116_113651_cell_93.png;train;uninfected;(103, 112);0;211
C49P10thinF_IMG_20150724_102843_cell_13.png;train;uninfected;(145, 148);0;195
C238NThinF_IMG_20151207_114653_cell_95.png;train;uninfected;(106, 109);0;187
C164P125ThinF_IMG_20151116_115149_cell_3.png;train;uninfected;(100, 112);0;206
C187P148NThinF_IMG_20151203_153036_cell_108.png;train;uninfected;(157, 115);0;194
C95P56ThinF_IMG_20150821_172607_cell_9.png;train;uninfected;(109, 112);0;223
C189P150ThinF_IMG_20151203_141004_cell_78.png;train;uninfected;(94, 91);0;188
C48P9thinF_IMG_20150721_161243_cell_47.png;train;uninfected;(184, 130);0;217
C228ThinF_IMG_20151112_142216_cell_248.png;train;uninfected;(127, 139);0;201
C187P148NThinF_IMG_20151203_154200_cell_30.png;train;uninfected;(118, 130);0;199
C84P45ThinF_IMG_20150818_101412_cell_57.png;train;uninfected;(103, 115);0;220
C62P23N_ThinF_IMG_20150818_133527_cell_36.png;train;uninfected;(118, 121);0;235
C223ThinF_IMG_20151112_104118_cell_33.png;train;uninfected;(130, 133);0;210
C203ThinF_IMG_20151029_102123_cell_126.png;train;uninfected;(130, 139);0;210
C127P88ThinF_IMG_20151004_111755_cell_51.png;train;uninfected;(118, 118);0;229
C103P64ThinF_IMG_20150918_165510_cell_188.png;train;uninfected;(124, 142);0;228
C155P116ThinF_IMG_20151115_143125_cell_11.png;train;uninfected;(133, 136);0;212
C150P111ThinF_IMG_20151115_120244_cell_164.png;train;uninfected;(133, 124);0;204
C211ThinF_IMG_20151029_164451_cell_202.png;train;uninfected;(139, 133);0;200
C139P100ThinF_IMG_20151005_183601_cell_143.png;train;uninfected;(157, 145);0;220
C170P131ThinF_IMG_20151119_115918_cell_36.png;train;uninfected;(169, 112);0;210
C95P56ThinF_IMG_20150821_171530_cell_4.png;train;uninfected;(112, 109);0;221
C221ThinF_IMG_20151106_160727_cell_32.png;train;uninfected;(142, 130);0;205
C107P68ThinF_IMG_20150924_222233_cell_138.png;train;uninfected;(112, 142);0;230
C83P44ThinF_IMG_20150817_134820_cell_182.png;train;uninfected;(151, 160);0;222
C229ThinF_IMG_20151112_144147_cell_7.png;train;uninfected;(127, 133);0;211
C205ThinF_IMG_20151106_152003_cell_105.png;train;uninfected;(127, 151);0;204
C188P149ThinF_IMG_20151203_135433_cell_19.png;train;uninfected;(133, 142);0;199
C238NThinF_IMG_20151207_114038_cell_201.png;train;uninfected;(130, 130);0;202
C182P143NThinF_IMG_20151201_172216_cell_146.png;train;uninfected;(97, 106);0;193
C142P103ThinF_IMG_20151005_221900_cell_117.png;train;uninfected;(124, 130);0;219
C60P21thinF_IMG_20150803_144003_cell_21.png;train;uninfected;(118, 160);0;223
C115P76ThinF_IMG_20150930_161825_cell_219.png;train;uninfected;(136, 142);0;227
